sector,subsector,indicator_name,date,region_state,value,unit,frequency,source,notes
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,1999-05-01,All India,7.971014492754,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,1999-06-01,All India,6.737588652482,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,1999-07-01,All India,5.190311418685,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,1999-08-01,All India,5.119453924915,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,1999-09-01,All India,4.377104377104,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,1999-10-01,All India,3.618421052632,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,1999-11-01,All India,1.935483870968,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,1999-12-01,All India,1.967213114754,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2000-01-01,All India,2.675585284281,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2000-02-01,All India,3.030303030303,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2000-03-01,All India,3.378378378378,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2000-04-01,All India,4.067796610169,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2000-05-01,All India,4.026845637584,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2000-06-01,All India,2.990033222591,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2000-07-01,All India,1.973684210526,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2000-08-01,All India,0.0,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2000-09-01,All India,-1.290322580645,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2000-10-01,All India,-3.174603174603,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2000-11-01,All India,-3.164556962025,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2000-12-01,All India,-2.572347266881,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2001-01-01,All India,-1.954397394137,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2001-02-01,All India,-2.287581699346,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2001-03-01,All India,-1.960784313725,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2001-04-01,All India,-1.954397394137,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2001-05-01,All India,-2.258064516129,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2001-06-01,All India,-1.290322580645,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2001-07-01,All India,-0.322580645161,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2001-08-01,All India,1.298701298701,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2001-09-01,All India,1.633986928105,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2001-10-01,All India,2.622950819672,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2001-11-01,All India,2.287581699346,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2001-12-01,All India,2.970297029703,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2002-01-01,All India,2.325581395349,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2002-02-01,All India,3.010033444816,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2002-03-01,All India,3.0,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2002-04-01,All India,2.65780730897,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2002-05-01,All India,2.640264026403,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2002-06-01,All India,2.614379084967,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2002-07-01,All India,2.265372168285,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2002-08-01,All India,2.24358974359,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2002-09-01,All India,3.215434083601,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2002-10-01,All India,2.875399361022,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2002-11-01,All India,3.194888178914,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2002-12-01,All India,2.884615384615,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2003-01-01,All India,3.896103896104,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2003-02-01,All India,4.545454545455,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2003-03-01,All India,4.854368932039,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2003-04-01,All India,5.501618122977,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
