sector,subsector,indicator_name,date,region_state,value,unit,frequency,source,notes
agriculture,MSP,Minimum support price — Urad,1983-03-01,All India,230.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,1984-03-01,All India,245.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,1985-03-01,All India,275.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,1986-03-01,All India,300.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,1987-03-01,All India,320.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,1988-03-01,All India,325.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,1989-03-01,All India,360.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,1990-03-01,All India,425.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,1991-03-01,All India,480.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,1992-03-01,All India,545.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,1993-03-01,All India,640.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,1994-03-01,All India,700.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,1995-03-01,All India,760.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,1996-03-01,All India,800.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,1997-03-01,All India,840.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,1998-03-01,All India,900.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,1999-03-01,All India,960.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,2000-03-01,All India,1105.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,2001-03-01,All India,1200.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,2002-03-01,All India,1320.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,2003-03-01,All India,1330.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,2004-03-01,All India,1370.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,2005-03-01,All India,1410.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,2006-03-01,All India,1520.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,2007-03-01,All India,1520.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,2008-03-01,All India,1700.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,2009-03-01,All India,2520.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,2010-03-01,All India,2520.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,2011-03-01,All India,3400.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,2012-03-01,All India,3800.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,2013-03-01,All India,4300.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,2014-03-01,All India,4300.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,2015-03-01,All India,4350.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,2016-03-01,All India,4625.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,2017-03-01,All India,5000.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,2018-03-01,All India,5400.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,2019-03-01,All India,5600.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,2020-03-01,All India,5700.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,2021-03-01,All India,6000.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,2022-03-01,All India,6300.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,2023-03-01,All India,6600.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,2024-03-01,All India,6950.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,2025-03-01,All India,7400.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Urad,2026-03-01,All India,7800.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,1976-03-01,All India,105.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,1977-03-01,All India,110.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,1978-03-01,All India,112.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,1979-03-01,All India,115.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,1980-03-01,All India,117.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,1981-03-01,All India,130.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,1982-03-01,All India,142.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,1983-03-01,All India,151.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,1984-03-01,All India,152.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,1985-03-01,All India,157.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,1986-03-01,All India,162.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,1987-03-01,All India,166.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,1988-03-01,All India,173.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,1989-03-01,All India,183.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,1990-03-01,All India,215.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,1991-03-01,All India,225.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,1992-03-01,All India,280.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,1993-03-01,All India,330.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,1994-03-01,All India,350.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,1995-03-01,All India,360.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,1996-03-01,All India,380.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,1997-03-01,All India,475.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,1998-03-01,All India,510.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,1999-03-01,All India,550.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,2000-03-01,All India,580.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,2001-03-01,All India,610.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,2002-03-01,All India,620.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,2003-03-01,All India,620.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,2004-03-01,All India,630.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,2005-03-01,All India,640.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,2006-03-01,All India,650.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,2007-03-01,All India,850.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,2008-03-01,All India,1000.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,2009-03-01,All India,1080.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,2010-03-01,All India,1100.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,2011-03-01,All India,1170.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,2012-03-01,All India,1285.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,2013-03-01,All India,1350.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,2014-03-01,All India,1400.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,2015-03-01,All India,1450.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,2016-03-01,All India,1525.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,2017-03-01,All India,1625.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,2018-03-01,All India,1735.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,2019-03-01,All India,1840.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,2020-03-01,All India,1925.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,2021-03-01,All India,1975.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,2022-03-01,All India,2015.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,2023-03-01,All India,2125.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,2024-03-01,All India,2275.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
agriculture,MSP,Minimum support price — Wheat,2025-03-01,All India,2425.0,INR/quintal,yearly,Minimum Support Price for Foodgrains According to Crop Year (Fair Average Quality).xlsx,
