sector,subsector,indicator_name,date,region_state,value,unit,frequency,source,notes
agriculture,foodgrains,Foodgrain yield — Total Foodgrains,1968-03-01,All India,783.0,kg/hectare,yearly,Yield Per Hectare - Foodgrains.xlsx,
agriculture,foodgrains,Foodgrain yield — Total Foodgrains,1969-03-01,All India,781.0,kg/hectare,yearly,Yield Per Hectare - Foodgrains.xlsx,
agriculture,foodgrains,Foodgrain yield — Total Foodgrains,1970-03-01,All India,805.0,kg/hectare,yearly,Yield Per Hectare - Foodgrains.xlsx,
agriculture,foodgrains,Foodgrain yield — Total Foodgrains,1971-03-01,All India,872.0,kg/hectare,yearly,Yield Per Hectare - Foodgrains.xlsx,
agriculture,foodgrains,Foodgrain yield — Total Foodgrains,1972-03-01,All India,858.0,kg/hectare,yearly,Yield Per Hectare - Foodgrains.xlsx,
agriculture,foodgrains,Foodgrain yield — Total Foodgrains,1973-03-01,All India,813.0,kg/hectare,yearly,Yield Per Hectare - Foodgrains.xlsx,
agriculture,foodgrains,Foodgrain yield — Total Foodgrains,1974-03-01,All India,827.0,kg/hectare,yearly,Yield Per Hectare - Foodgrains.xlsx,
agriculture,foodgrains,Foodgrain yield — Total Foodgrains,1975-03-01,All India,824.0,kg/hectare,yearly,Yield Per Hectare - Foodgrains.xlsx,
agriculture,foodgrains,Foodgrain yield — Total Foodgrains,1976-03-01,All India,944.0,kg/hectare,yearly,Yield Per Hectare - Foodgrains.xlsx,
agriculture,foodgrains,Foodgrain yield — Total Foodgrains,1977-03-01,All India,894.0,kg/hectare,yearly,Yield Per Hectare - Foodgrains.xlsx,
agriculture,foodgrains,Foodgrain yield — Total Foodgrains,1978-03-01,All India,991.0,kg/hectare,yearly,Yield Per Hectare - Foodgrains.xlsx,
agriculture,foodgrains,Foodgrain yield — Total Foodgrains,1979-03-01,All India,1022.0,kg/hectare,yearly,Yield Per Hectare - Foodgrains.xlsx,
agriculture,foodgrains,Foodgrain yield — Total Foodgrains,1980-03-01,All India,876.0,kg/hectare,yearly,Yield Per Hectare - Foodgrains.xlsx,
agriculture,foodgrains,Foodgrain yield — Total Foodgrains,1981-03-01,All India,1023.0,kg/hectare,yearly,Yield Per Hectare - Foodgrains.xlsx,
agriculture,foodgrains,Foodgrain yield — Total Foodgrains,1982-03-01,All India,1032.0,kg/hectare,yearly,Yield Per Hectare - Foodgrains.xlsx,
agriculture,foodgrains,Foodgrain yield — Total Foodgrains,1983-03-01,All India,1035.0,kg/hectare,yearly,Yield Per Hectare - Foodgrains.xlsx,
agriculture,foodgrains,Foodgrain yield — Total Foodgrains,1984-03-01,All India,1162.0,kg/hectare,yearly,Yield Per Hectare - Foodgrains.xlsx,
agriculture,foodgrains,Foodgrain yield — Total Foodgrains,1985-03-01,All India,1149.0,kg/hectare,yearly,Yield Per Hectare - Foodgrains.xlsx,
